X,Y
70.8,554.3
68.8,556
66.2,560.7
71.8,562.7
74,570.8
76.8,568.7
77.6,569.2
80.3,561.1
76.2,552
76.7,550.7
79.7,550.9
82.4,553.9
83.2,555.5
84.3,553.9
86.6,556.5
88.8,555.5
87.6,554.6
88,552.3
86.3,550.3
88.5,549.5
92.3,551.5
91,555.9
85.8,562
90.6,566.2
86.9,567.3
87.2,570.7
85.7,574.6
81.7,569.3
80.1,575.7
82.6,577.3
85,576.8
86.7,579
90.5,580.3
90.8,580.8
87.5,582.5
86.3,587.7
89.6,587.8
93,591.5
94.6,594.4
97.6,595.5
98.7,590
106.3,590.6
103,593.4
103.8,595
101.9,599.6
103.6,600.3
104,600.7
104.5,601.3
104.4,602.1
108.2,603.4
108.3,596.8
112.5,596.3
112.5,590.7
112.5,590.3
116.8,586.9
112.1,582.3
110.7,575.9
109.5,577.3
108.3,578.6
107.1,582.5
104.8,585.1
99.3,578.4
98.4,567.5
98.1,566.8
98.7,566.9
102.7,564.3
95.6,557.5
99,554.1
100.2,553.9
104.5,556.2
108.5,556.4
108.6,559.8
108.8,567
108.4,569
107.3,568.7
106.2,571.1
104.2,573.6
106.8,575
110.8,573.7
111.6,571.3
111.5,567.1
114.6,564.9
114.3,563.6
126.2,564.7
132.9,563.6
139.9,561.5
136.4,567.2
138.8,567.3
145.2,575.3
147.8,579.9
147.4,581.9
149.6,582.2
150.4,586.3
145.3,589.1
134.3,588.5
133.1,590.2
132.3,589.1
131.7,583.3
130.4,582.8
129.2,582.6
131.4,576.5
131.4,574.4
125.7,573.3
120.5,574.9
121.7,576.2
124.8,582.1
124.8,583.4
123.5,583.4
124.5,584.8
123,588.8
122.2,589.3
120.2,591.1
119.2,593.1
120.1,599.6
122.8,600.1
124,600.5
124.8,603.1
128.7,600.2
128.3,599.5
128.5,591.3
132.4,592.7
135,592.3
137,595.8
139.3,600.1
140,602.4
150.9,590.9
152.2,591.5
154,593.3
156.4,588.6
152.6,586.9
153.3,585.7
154.8,583.2
156.8,580
156,578.7
154.1,575
154.1,572.5
162.2,576.1
160.1,576.8
159.5,579.5
161.7,584
164.8,586.4
167.3,589.6
169.2,590.3
166,590.7
162.9,593.2
159.3,593.8
161.3,595
167.3,594.7
165.4,604.8
164.1,603.6
164,603.4
161.5,601.5
160.9,600.7
157.5,603.7
149.9,603.9
151,607.9
150.7,616.3
149.4,619.4
152.7,615.4
152.9,614.8
155.3,614.7
158.1,614.5
160.2,608.3
162.7,610.9
163.4,614.4
159.6,621.7
161.6,623.4
158.6,626.7
155.3,630.7
155.2,636.4
157.7,636.7
159.6,642.5
166,645.8
168.1,649.5
169,652.4
168.1,656.1
170.6,654.3
174.2,655.8
173.2,651.6
176.6,641.3
175.9,641.3
170.9,639.2
170.6,639.7
168.8,639.9
167.2,641.2
165.2,635.5
169.5,634.4
163.4,627.5
168,622.8
170.7,619.7
171.6,617.2
172.2,616.8
174.8,624.9
176.3,625.2
177.5,626.1
178.2,622
179.5,621.4
181.9,624
182.4,619.6
184.3,617
181,612.8
182.7,611.6
185.8,615.2
190.1,615.1
194.7,615
195.9,612.6
192.9,610.2
199.5,608.5
204.6,603.1
201.3,601.7
196.4,603.3
191.1,603.7
185.5,601.4
185,600.3
181.1,599.8
180.5,599.8
177.3,600.7
180,602.7
178.2,610.1
177.6,610.1
177,613.9
173.4,614.6
169.7,613.7
170.3,611.4
165.7,612.7
166.4,610.7
165.6,610.4
170.2,604.2
171,604.3
171.4,602.2
174.5,601
173.2,600.6
171.5,595.8
170,594.8
174,591.1
173,585.7
169.5,585.1
169.4,582.7
166.8,578.4
166.8,572.4
171,574.2
173,573.6
174.2,570.5
171.6,565.4
165.9,564.5
163,561
159.8,567.3
156,567.8
158.8,564.6
158.5,562.2
158.5,560.7
156.7,554.3
157.7,553
153,551.8
149.7,556.6
146.6,556.3
147.5,557.3
151.1,562.4
147.5,562.3
144.8,561.3
143.3,556.9
141.5,558.3
139.4,558.7
138.7,557.4
135.9,557.2
132.2,552.3
130.7,552.2
128.1,552.4
128.7,554.8
122.2,555.5
118.4,550.1
115.2,549.3
114.2,549.1
117.1,546.9
116.8,544
118.2,541.4
114.8,537.1
117.9,533.8
122.5,529.9
128.2,530.1
131.2,530.9
129.1,525.2
138.5,520.6
137,511.7
135.9,509.1
136.9,507.7
137.9,508.8
143.7,505.8
144.7,507.7
149.3,509.1
149.7,511
149.4,516.9
151,518.4
145.5,523.1
143.4,521.5
141.4,519.2
136.8,524.9
135.9,531.8
133.5,532.4
130.3,537.4
125.2,535.6
121.8,536
126.6,539
127.8,541.5
127.2,544.9
128.3,543.9
135.4,544.4
137.4,541.8
141.6,540
143.7,546.1
150.1,547.8
151.4,549.9
152.7,543.7
148.3,540.5
147.2,534
146.3,532.9
152.6,531.9
154,535.2
156.5,542.1
163.7,542.8
160.8,547.9
160.6,552.3
164.3,555.6
165.2,554.4
168.4,553.3
173.1,555.2
176.2,558.6
181.7,563.8
180.6,565.9
183.8,565.6
183.9,564.3
184.3,562.9
187,565.7
183.2,568.4
177,572.4
177.2,579
178.6,579.2
180.4,584.7
180.2,585.1
183.7,585.2
183.8,585.2
184.7,586.1
185.2,585.9
187.6,586.4
185.1,589.7
187.5,593.1
194.5,595.5
194.9,594.6
194.3,589.4
191.4,587.3
192.9,581.8
196.5,583.1
201.7,580.1
194.6,579.1
187.5,579.8
184.8,578.3
191.3,577.1
194.5,575.6
192,569.5
193.2,564.8
195.3,565.9
199.7,565.4
201.1,566.5
203.1,568.9
207.5,570.1
207,578.9
206.2,579.7
207.8,584
207.6,585.3
206.4,586.3
206.8,589.1
206.5,592.1
206.2,594.4
214.9,591.2
214.7,587.8
213.9,588.2
211.9,587.1
210.1,585.6
213.6,583.6
215.8,582.4
219.8,579
224.7,573.9
227.6,570
231.8,571.2
234.6,575.8
235.1,579.2
238.6,582.5
241.8,586.6
241.4,590.5
243.2,591.1
244.3,591.2
244.3,593.1
246.7,592.8
249.8,594.9
254.3,595.5
256.7,593.2
254.6,590.4
257,589.4
255.8,587.9
252.3,586
252.3,581.5
250.9,582.4
247.7,582.7
246,577.5
241.8,567
240,566.1
238.6,562.7
238.9,562.4
249.8,563.2
253.1,569.9
252.7,576.6
256.3,574.9
260,573.2
260.5,575.2
260.9,576.6
262.7,579.6
264.6,585.7
262.8,585.7
261.9,588.1
264.2,594.2
270.1,592.3
271.5,590.5
271.3,587.3
269.3,581.1
270.2,575.1
274.2,572.4
271.8,569.6
270.5,568.3
267.6,566.6
267.9,570.8
267.9,571.2
268.7,572.3
266.2,571.2
257.1,569.5
260.2,566.7
258.4,562.4
256.4,560.3
255.6,554.1
257.8,555.1
260.5,554.2
265,558.2
264.8,560.8
269.2,561.5
269.7,562.7
271.5,563.8
274,564.2
274.9,559.2
270.5,557.4
267.9,557
268.6,550.3
267.9,546.4
264.8,546.7
263.9,548.4
259.7,549.7
254.9,544.5
249.6,540.3
253.1,536.5
261.9,543.6
266.9,542.2
274.3,539.5
274.1,547.3
272.5,551.7
277.1,551.9
279.2,549.2
280.3,552.5
280.8,551.7
282.9,551.3
286.5,554.4
285.2,547.7
287,547.3
287.8,541.9
288.3,541.8
288.4,540.6
286.5,536.7
281.7,536.8
282.2,532.9
283,530.3
278.6,531.3
274.3,533.1
270.5,533.5
270,537.6
267.1,539.8
260.7,539
258.8,533.9
269.8,522
272.6,518.9
277.9,523
283.3,527.1
286.5,527.8
287,529.5
285.5,530.7
287.8,532.7
289.6,532.2
294,533.9
296.4,532.5
297.9,536.8
292.1,540
292.8,545
296,547.4
299,546.8
297.6,551.6
293.2,554
292.8,556
294.2,555.5
295.5,554.5
300.6,555.6
302.5,557.6
296.7,562.5
297.4,566.9
299,569
302.6,567
308.7,564.8
308.7,559.2
309.1,558.6
307.3,553.6
308.3,546.1
308.3,542.3
308.9,541.6
307.5,537.9
311.1,541.1
314.5,548.1
311.6,549.6
310.3,554.3
311.5,560.6
310.2,567.2
310.3,569.1
311,571.3
310,572.8
304.6,571
304.3,571.6
307.4,574.5
308.8,574.7
312.9,580.2
314.6,582.2
316.5,582
318.2,577.4
321.6,577.9
323.2,579.7
323.4,579.9
324.4,584.3
325,586.5
325.3,589.8
328.5,588.6
327.9,587.7
328.1,579.4
326.9,576.5
324.8,576.6
320.8,574.6
322.1,567.4
335.4,559.4
335.7,557.6
329.2,559
329,560
325.4,559.8
323.2,557.8
323.5,551
327.4,547.3
331.6,548
333,547.3
334.9,545.5
335.9,547.3
337.7,548.2
338.4,544.7
337.5,541.6
342.3,537.6
341.5,535.7
346.6,536.8
344.7,540.9
346.6,542.3
347.9,544.9
342.1,549.8
343.8,557.6
352.6,555.8
353.8,551.7
351,543.4
354.6,538.9
354.5,538
358.5,535.4
359.6,529.4
361.6,533.6
361.3,537.9
362.5,543.6
359,543.2
356.2,544.8
358.2,548
360.3,552.9
362.3,551.9
363.7,557.4
363.8,559.3
368.9,556.7
373.1,556.6
372.3,548.6
371.9,546.8
370.6,540.1
374,537.2
369.7,530.4
370.5,528.7
375.2,528.2
378.5,522.7
381.9,520.1
385,515
389.1,516.7
392.5,511.9
391.9,510
394.4,508.8
397.6,507.1
399.3,509
400.9,508.2
400.8,507.2
407.1,507.7
408.1,507.5
405.3,502.3
408.6,500.1
406.5,498.5
408.9,494.6
409.2,490.1
407.1,490.1
407.3,489.1
405.4,485.9
410,484.6
406.8,477.1
401.6,474.5
397.3,473.6
394.3,471.3
395.9,465.4
396.6,465.4
398.7,463.1
402.6,462
404.1,466.9
403.8,469.8
407.1,464.4
410.3,464
412.9,467.8
418.4,469.7
423.4,475.6
426.5,479.4
429.2,482
423.6,482.4
412.8,479.6
416.3,482.6
416.9,484.9
420.2,486.6
423.5,486.5
420.6,490
417.4,495.3
414.4,498.5
413.4,502.6
412,503.9
419.8,501.4
428.4,505.7
432.8,505.5
432.2,515.1
431.6,525.4
434.4,526.1
434.7,529.7
431.7,538.1
430.5,539.3
430.5,539.5
431.3,541.1
431.5,543.1
435.4,552.4
430.9,555.4
429.7,549.4
429,544.4
428.6,544.5
424.4,546.8
424.3,539.6
428.5,533.2
427,529.8
427.8,526
428.6,516.1
428.7,511.6
423.4,510.5
421.2,512.8
421.2,516.6
419.6,517.8
417.6,523.3
415,519.5
410,513.3
406,515.8
404.6,515.8
399.4,518.2
399.6,523.1
395.2,521.3
394.8,521.4
393.3,520.5
386.5,521.5
393.8,525.1
397.9,533.3
398.5,535.8
396.5,539.8
394.7,539.1
392.4,534.6
390.7,542
387.8,540.8
386.9,534.7
379,537.9
381.3,547.2
383.2,551.5
385.6,552.7
386.1,550.8
393.5,550.3
395.8,547
400.6,550.8
404.6,552.1
406.5,549.7
406,548.7
406.3,544.9
401.2,541.7
400.5,539.7
400,539.1
400.6,538
404.9,533.7
402.9,532.5
400.4,530.6
408.3,525.5
407.9,529.1
409.3,530.8
412.3,531.2
411.5,528.8
416.6,527.1
422.4,525.3
420.6,528.7
418.9,529.5
418.7,531.3
414.5,543.4
416.1,547.8
418.6,548.1
422.2,554.2
424.2,557.4
424.2,560.2
424.9,566.9
429.8,569.4
428.6,571.2
427.2,571.8
427.9,575.6
429.3,576.5
429.3,575.7
431.4,572.7
436,558.4
438.8,556.4
440.9,553.8
439.2,551.6
440.6,550.4
441.8,549.8
442.1,554.5
440.7,556
443.6,560.2
443.7,561.2
442.8,561.9
439.6,567.8
440.6,570
441.9,571.3
441.4,574.3
442.7,575.4
442.7,578
442,579.1
441.5,582.5
437.4,580.5
437.9,587.8
435.4,589.8
433.1,592.5
432.2,591.7
430.6,588.3
428.2,582
423.4,577.3
423.7,573.5
422.4,567.6
421.5,567.1
418.1,566.5
417.8,563.6
417.5,560.8
417.1,559.5
417.6,556.4
417.6,554.4
412.6,553.6
412.5,558.1
412.3,564.4
411.4,569.2
411.7,570
411.5,576.7
405,574
399,574.3
403.2,569.2
406,557.6
402,559.6
401.5,560.5
400.1,559.6
396.6,560.5
394.1,558.1
388.6,558.2
388.7,556.4
385.4,556.4
385.5,554.8
383.7,554.6
380.8,555.5
379.2,555.2
377.2,559.5
380.7,560.5
381.9,560.8
384.3,562.8
391.3,566.8
390.2,571.8
387,571.7
385.8,578.7
385.2,581
382.8,581.4
375,579.5
373.5,578.8
376,576.5
372.9,575.2
375.1,571.8
378.5,572.1
379.6,571.9
381.2,570.1
382.2,569.6
385.4,568.8
381.4,568.4
378.4,566.7
378.7,563.3
371.3,565.2
370.4,562.8
367.1,563
361.6,563.7
364.1,566.6
366.2,569.3
367.7,568.1
370.3,573.1
368,573
360.7,575.1
362.8,578.8
363,580.4
357.3,582.2
358.2,586.1
354.3,586.8
349.8,589.7
346.7,589.5
345.1,587.9
346.3,582.2
345.6,581.9
343.9,581.7
343.7,579.9
344.9,575.6
344.9,574
354,573.6
350.3,570.6
347.9,567.9
345.4,568.5
339.3,569.4
334.1,570.7
336.7,572.4
339.4,573.3
338.5,573.8
336.7,575.7
335.5,580.7
341,577.7
341.2,579.3
339.9,580.7
338.8,584.5
339.3,590.4
335.8,591.4
338,593
340,592.9
338.9,598.4
339.4,599
339.2,600.8
338.2,601.9
333.6,598.2
332.2,597.8
330.4,605.3
328.7,606.4
328.1,605.8
327.1,606.9
325.2,603.5
323.1,610
327.8,614
322.8,612.4
321.2,612.4
321.6,614.4
318.6,615
317.6,615.7
316.7,615.5
315.6,618.3
322.6,622.9
322.5,623.3
317.2,622.8
312.5,624.9
311.4,630.1
315.4,632
314.8,637
314.4,638.7
315.9,637.9
317.9,638.4
320.6,637.1
323,637.4
326,638.3
334.3,639.2
333.8,634.2
333.8,633.5
330.6,630.7
328.4,630.4
325.7,630.9
317.4,632
322.7,628.3
328.7,625.7
329,623.9
331.5,625.4
334.8,622.5
335.5,632.8
339.8,628.9
343.4,629.4
343.4,627.2
347.3,628.4
348.6,634.4
349.1,635.2
353.1,631.7
351.3,630.7
352.5,628.4
354.8,624.9
357.7,625.8
355.5,622
353.7,621.3
349.9,621.6
346.5,624.5
346.1,622.8
342.9,617.6
341.2,616.9
340.5,616.1
339.7,614.7
340.6,614.5
343.2,613.4
340.1,610.6
338,608.9
343,603.3
347.9,607.7
351.5,603.9
352.2,600.3
350.4,595.6
353,599.3
353.1,605
350.6,608
351.6,615.9
352.3,616.1
351.3,619.3
357.1,616.2
356.4,607.8
355,606.8
358,606.2
359.8,601.7
361.5,605.8
361.8,611.3
361.5,616.9
363.9,613.3
365.6,613.4
364.5,611.6
369.6,608.4
365.1,598.6
366.2,597.4
361.7,592.8
361,591.9
367.6,592.7
369.6,593.5
372,590.3
370.4,589.8
371.4,585.6
372.6,583.5
372.9,583.1
373.9,583.1
380.1,587.2
379.2,590.6
377.8,590.6
375.8,594.3
378.6,595.8
379,599.8
373.9,601
375.5,608.6
373.8,610.1
371.6,613.1
369,617.5
367.6,616.3
366.7,617.7
366.9,619
363.8,625.8
363.6,629
363.1,630.7
365,627.5
369.7,623.3
370.8,627.9
371.3,632
367.6,633.6
372.2,636.2
368.1,643.9
368.8,648
365.2,648
366.7,643.2
364.6,641.5
360.7,641.5
359.6,644.9
359.7,646
355.6,643.2
353.4,639.3
346.5,640.2
347.1,642.9
343.9,643.9
347.9,656.8
343.2,653.5
340,654.6
338.2,655.7
337.6,655.2
334.3,652.4
336.4,656.3
342.5,657
339.4,660.5
335.2,659
333.7,659.2
330.1,658.1
327.1,659.7
325.6,664.3
323.5,666.5
321,666.2
316.7,668.4
315.8,671.4
318.3,673.1
320.8,670.5
324.2,671.3
326.9,670.2
327.2,670
331.3,666.8
339,668.9
340.2,669.9
339.5,667.4
345.6,665.1
344.1,662.5
349.9,660.6
351.4,658.7
353.3,658.9
353.1,659.7
352.6,663.2
354.2,670.8
352,672.6
349.2,672.2
349,672.6
348.1,673.2
351.2,674.7
353.5,674.2
357.9,677.8
354.5,682.5
357.3,681.4
359.5,680
363.9,678.9
366.4,680.4
365.1,683.8
370.3,684.3
370.5,682.2
373,677.2
371.6,673.3
365.8,676.1
363.1,674.2
359.7,671.7
358.8,669.7
361.4,668.7
362.5,667.9
365.2,667.2
370.4,668.3
374.1,667.8
371.5,661
365.4,657.7
373.7,653.6
373.3,650.4
377.2,647.5
380.5,647.9
379.4,652.1
383.9,650.4
385,646.3
388.2,647.8
388.8,652.5
386.9,654.4
390.3,658.3
391.2,661.9
393.4,657
397.3,658
398.7,654.7
396,654.2
396.1,652.1
398,646.9
398.8,647.9
404.5,648.4
406.3,650.1
411.4,656.8
410.6,657
407.9,657.2
403.4,657.8
398.2,667.1
402.9,666.7
407.8,674.6
408,671.2
406.9,670.3
407.9,666.6
408.5,665.1
412.1,667.7
415.1,666.5
415.6,661.5
422.5,664.1
426,671.2
427.1,672.9
426.3,673.5
426.3,674.5
426.7,676.5
429.4,673.9
433.1,668.3
435.4,666.3
430.2,655.2
433.6,653.5
433.9,653.3
435.1,647.2
436.2,656.5
435.5,659.7
441.6,661.5
444.4,661.6
445.9,660.8
447.1,664.1
445.8,666.7
444.3,663.8
443.1,665.8
443.4,666.9
445,668
445.9,669.3
442.8,670.5
439.4,670.2
443.6,678.2
447.1,679
447,680.9
443.9,683.7
446.7,684.6
446.2,685.9
445.7,686.2
450,689.5
455.6,692.1
456.4,692.4
457.4,695
457.6,689.9
458.4,689.8
466.1,684.9
470.4,689
470.6,679.2
470.3,678.7
476.8,681.9
478.6,679.2
479.1,678.5
481.7,678.3
486.1,675.9
486.3,674.2
481.9,673
483.2,669.7
484.4,669.1
478.9,663.6
477.4,663.3
476.9,660.4
476.1,658.7
475.6,659.9
474,665.3
476.7,666.9
474.2,668.8
474.4,673.2
470.7,675.8
468.5,673.6
468.7,672.8
467,666
469.2,664.7
472.2,661.1
474.2,658.4
472.6,657.3
475.3,653.8
476.8,651.9
480.5,653.9
479.4,651.1
474.9,649.4
476.9,646.1
472.9,645.6
472.6,647
473.2,647.9
471.2,650.6
469.9,650.8
466.6,652.4
467.1,647.9
467,644.1
467.6,643.8
468.4,640
464.8,636.2
463.4,637.9
462,642.3
461.7,646.1
456.8,647.6
461.6,651
460.5,656.8
457,659.6
462.7,661.9
463.4,669.6
466.8,675.1
462.8,675.3
461,678.3
460.1,678.2
458.4,679.6
456.3,677.2
455.3,679.5
449.6,677.9
450.5,674.4
451.4,670.6
451,670.2
449.7,670.1
451.2,669.1
450.4,658.9
449.8,656.4
445.8,654.5
441,656.8
444.5,653.4
445.7,650.4
448,651.5
450.4,651.5
453.5,655
455.2,653.2
455.2,650.3
451,639.9
450.8,638.1
445.2,640
446.6,636.8
446.7,634.6
443.7,629.1
441.5,620.1
432.7,617.3
431.8,619
430.3,622.1
430,620.1
424.7,616.8
422.4,621.4
420.1,622.5
417.9,624.7
418.2,633.8
428.4,633.5
429,632.8
425.3,625
425.3,623.7
431.4,626.2
431.8,627.3
433.5,628.6
434.1,628.7
434.2,632.9
434.9,637.7
434.4,640.6
429.3,641.4
429,637.3
425.6,639
422.3,642.1
423,644.2
422.1,646.7
416.2,649.6
416.1,645.6
412.9,644.4
413.9,643.5
414,642.2
413.5,638
413.9,635.1
411.7,634.8
413.1,630.8
412.6,630.5
416.6,616.9
419.5,617.3
423.1,613.4
422.2,612.8
419.8,612
420.1,610.3
412.8,609.8
411.7,609
408.5,613.8
408.6,617.2
407.1,623.9
408.3,627.4
406.9,631.3
408.5,633.2
406.2,633.7
403,638.5
398.3,634
395.3,632.4
395.5,629.5
393.5,631.3
388.7,632.3
387.3,628.3
385.1,627.9
384.1,631.5
383.7,639.1
379.2,640.5
379.3,632.1
381,625.2
377.5,623
381.9,620.4
382.6,616.9
381.6,608
386.5,610.9
391.2,609.7
389.4,612
388.6,615.2
390.9,620.4
390.2,622.8
391.7,624.7
395.6,621.1
401.5,622.1
402,620.1
401.6,618.2
402,616.8
399.6,617.6
399.6,614.4
402.1,610.3
405.9,607.3
407.5,603.1
408.6,602.6
408.8,605.8
414.7,604.6
412.8,599.6
408.7,599.8
404.9,600.4
401.8,605.1
395.6,604.9
397.5,601.3
395.7,597.9
388.9,600.9
386.2,597.4
382.2,601.5
380,598.4
381.6,596.9
382.4,596.8
383.9,594.7
383.9,589.9
388.8,586.6
388.9,586.6
395.2,584.5
400.7,591
401,591.7
399.8,584
400.1,579.8
405.7,579.9
407.2,585.6
409.5,586.8
415.4,586.9
417.9,587.7
414.2,593
416.1,596.2
420.1,600.4
422.3,600.8
423.4,603
424.4,601.3
426.3,596.1
429.6,596.4
430.2,601.1
430.8,601.3
434.3,600
437.4,600
438.8,599.2
441.3,603.2
438.4,602.7
437,602.2
435,608.1
444,612.2
445.9,609.8
446.9,608.7
445.2,604.8
443.1,604
446.4,601.1
449.7,604.4
448.3,613.5
450.2,620.3
452.4,614.5
457.6,611.9
459.5,617.5
457.8,623.3
459.8,625.8
453.8,627.3
454.1,633.5
454.4,637.5
455.8,638.8
456.1,636.8
459.5,631.2
461.5,630.2
465.1,630.4
463.9,626.7
464,626.1
469.8,627.9
469.7,625.8
472.1,625.9
473.5,627.5
475.5,629.4
473.2,635.1
472.5,635.2
472,634.9
472.5,639
475.4,637
477.1,637.2
481.8,635.5
486.9,631
489.3,629.4
488.9,624.7
489.1,623.7
495.4,622.8
496.7,627.5
499.1,625.1
499.6,621.5
504.6,621.6
505.9,621.2
511.2,617.5
513,622
511.9,624.2
505.7,626.7
507.2,628.9
506.4,631.9
505.3,632.8
505.5,634.4
503.1,638.6
499.9,638
498.2,636.9
497.2,636
497.7,633.5
493.1,632
496.4,638.5
492.4,642.7
491.3,649.2
484.6,647
481.3,649
487.3,649.6
490.6,652.2
488.6,654.3
486.4,654.6
490.5,663.8
494.9,663.2
493.3,665.8
490.7,666.9
489.2,675.4
491.9,679.2
487.9,690.1
485.8,687.8
480.5,683.6
476.1,688.3
479.8,690.6
480.6,694
476.6,692.3
475.2,696.8
481.3,698.4
480.9,704.4
481.7,711.5
480.6,711.1
476.1,702
473.7,700.4
469,701.2
469.5,705.2
468.1,705.9
466.4,709.7
462.6,711.7
467.7,711.1
471.4,707.1
474.2,706.7
474.8,711.8
474.6,713.4
475.5,716.9
474.1,717
470.5,715.7
468.8,716.2
467.7,717.4
465.3,717.2
466.6,721.9
471.4,721.5
477.3,723.1
478.1,729.1
480,731.9
483,732.8
485,735.1
486.3,734.6
489.6,729
487.5,725.7
486.7,725.1
489.9,721.5
487.3,721.6
485.2,720.8
481.9,722.7
483.7,716.1
483.4,710.9
486,709.8
490.6,709.3
489.4,706.5
495.3,703.7
501.8,706.9
506.2,705.2
503.4,703.9
501.9,699.7
500.3,700.1
494.9,699.5
492.5,698.4
491.9,698.1
488.3,696
489.1,694
492.7,694.2
496.6,694.9
502.6,688.9
508.2,691.7
507.4,689.1
507.5,686.3
506.6,685.5
499,679.6
497.5,675.2
501.7,670.1
504,673.2
506.7,670.2
506.8,665
508.4,661.2
511.8,658.4
512.6,654.8
509.6,651.7
510.6,650.8
511.4,648.5
512.5,646.8
507.8,648.3
507,647.7
503.7,654.2
503.3,660
501.4,659.7
501.1,653.1
500.9,640.5
504,639.7
507.9,635.6
511.6,638.9
512.9,636.9
515.2,631.4
518.7,634.2
517.9,637.3
517.3,638.1
517,643.7
518.1,646.9
514.6,648.4
514.8,650.7
515.1,650.8
518.3,652.2
520.5,646.6
526.6,645.3
525.6,642.9
531.1,641.9
534.2,641.7
531.5,643.7
532.4,654.2
531.7,658.2
532.1,659.3
537.7,665.1
536.6,670.6
539.2,667
538.2,664
539.7,663
539.2,661
542.5,656.2
545.6,657.6
548,661.5
548.6,661.1
550.4,661.4
547.2,651.9
555.5,655.7
555.3,653.1
560.5,649.7
560.6,647.5
558.9,646.3
560.6,645.3
563.8,646.4
567,644.7
562.1,633
559.4,632.5
559.9,626.7
564.7,626.4
564,625.2
565.9,622
562.1,619.6
569.7,616.6
573.2,619.5
571.5,624.2
570.7,626.3
571.1,629.2
579.2,637.6
577.8,633.5
577.5,623.6
577.4,623.3
577.4,622.4
578.1,618
580.5,616.9
580.8,616.5
576.4,614.5
576.1,612.3
575.3,612.1
579.1,603.2
582.6,607.3
583.9,605.3
587.5,606.8
589.8,602.6
591.6,601.3
592.4,610.2
595.5,611.1
598.4,611.1
594.4,613.7
594.4,615.9
589.6,615
583.5,617.6
586.7,618.2
587.4,617.9
593.3,623.5
590.2,626.5
591.4,636.3
591.7,637.6
588.8,640.2
588.7,651.4
584.9,652
583.3,651.5
579.5,650.4
579.1,646.9
578.8,645.2
580.1,643.6
574.9,641.8
574.9,642.2
575.9,644
574.6,646
574.7,651
573.6,651.7
573.2,657.9
569.2,664.5
567.9,664.2
568.2,663.9
566.2,654.5
564.6,651
561,659.7
557.4,664.2
559,668
560.8,667.9
563,671.5
561.3,671.7
558.1,674.7
560,679.6
555.9,677.4
547.7,672.1
545.8,672
546.1,676
544.7,675.7
542.3,680.4
539.9,679.8
540.9,685.3
536.3,684.9
533.9,681.9
533.3,682.6
535.1,688.6
535.3,691
533,694.7
534,696.3
534.3,700.3
533.9,702.5
532.7,704
532.5,704.9
531.3,706.4
530.3,705.6
529.3,699.6
526.9,692.1
527,691.2
522.7,687.7
520,684.2
523.5,684
523.2,679.1
528.2,683
536,674.4
537.2,671.4
535.7,672.3
523.6,670.6
524.8,669.3
529,665.3
521.8,656.7
512.7,661.8
515.6,662.4
518.2,664
517.3,668.7
515.6,673.4
514.4,675.7
510.7,677.9
509.9,679
512.2,684.3
512.8,685.3
516.8,691.7
515.3,691.6
515.1,692.8
512,694.7
509.4,693.2
507.4,703.6
509.1,703
517.8,699.2
525.4,705.4
522.2,709.3
518.3,713
510.4,711.7
511.5,713.8
509.5,715.3
504.9,714.2
504.1,714.2
502.6,714.2
499.6,709
498.1,712.4
492.1,719.4
492.9,720.4
495,719.8
498.1,719.4
499.9,721.6
501.7,720.8
504.2,722.8
501.2,724.3
502.8,726
503.5,727.4
501.3,727
500.8,728.5
498.8,733.5
502,735
499.6,737.2
498.9,736
494.6,738.2
502.1,742.7
501,745
501.4,749.7
497.4,745.4
497.6,742.9
496.9,741.9
493,742.4
489.1,750.3
486.8,746.1
485.3,739.5
482.9,739.1
479.3,738.6
475.8,736
472.3,730.6
471.8,730.5
469.9,726.9
470.1,731.6
466.8,732.3
464.2,729.4
461.2,737.5
457.8,730.9
459.5,728.4
460.5,727.2
458.6,719.8
458.7,719.3
453.1,717.5
450.8,719
450.2,724.2
444.8,728
449.8,728.6
451.4,730.4
454.3,731.2
454.8,735.9
455.3,737.4
454.5,737.7
455.9,741
456.4,740.5
459.6,740.7
464.1,745
466.2,748
466.8,749.6
457.2,747.3
454.1,748
450.5,753
449.8,747.3
450.1,746.1
450.1,745.1
453.3,744.9
449.7,743
448.4,745.1
444.8,743.2
443,743.1
441.7,737.7
439.5,735.7
440.8,729.6
439,727.5
440.4,722.8
442.1,722.9
442.8,721.5
444.8,722.3
444.2,711.1
437.3,713.8
432.2,712.1
430.1,708.7
428.2,714.7
427.7,716.4
431.1,716.7
429.8,722
429.9,726.3
435.3,729.3
434.3,733.5
433.8,733.3
429,732.5
423.3,730
422.5,734.7
418.3,736.9
414.1,737.3
409.5,734.6
401.3,735.3
398,734.2
396.9,733.2
400.2,739.5
403.8,742.4
401.5,745
401.1,744
397.5,743.4
400.5,746.6
398.5,748.1
393.1,746.3
394,752
395.7,749.9
397.7,749.3
399.3,749.6
398.4,751.2
402.8,756.3
402.7,757.6
405.2,756.6
405.3,759.5
403.7,762.1
399.3,765.7
397.6,766.4
396.5,766.2
397.6,770
393.3,770.1
387.2,771.7
385.5,776.1
376.2,779.1
374,784.7
370.1,784.5
369.5,783.4
367.7,784.1
365.8,787.2
360.7,792
361.4,792.8
367.7,793.7
369.3,794.1
370.4,794.5
379.4,794.2
376.9,790.4
379.2,788.9
384.9,789.2
